"variable","t","value","Scenario","Scen_Deposit","name"
"demand_unmet",2070,814.662250396933,"Ambitious-Solid State adoption-Baseline-Baseline-Baseline","Base","(6) Solid State Adoption"
"demand_unmet",2022,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2023,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2024,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2025,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2026,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2027,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2028,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2029,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2030,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2031,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2032,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2033,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2034,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2035,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2036,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2037,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2038,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2039,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2040,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2041,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2042,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2043,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2044,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2045,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2046,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2047,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2048,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2049,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2050,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2051,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2052,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2053,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2054,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2055,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2056,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2057,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2058,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2059,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2060,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2061,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2062,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2063,1.12191283023765,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2064,12.3980959709552,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2065,35.9618011526797,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2066,75.2030479401926,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2067,125.448641749866,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2068,187.170412174038,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2069,270.709272528754,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2070,376.963076518432,"Ambitious-Baseline-Baseline-Baseline-Baseline","Argentina","(1) Reference"
"demand_unmet",2022,41.785026828114,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2023,81.189827154187,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2024,115.87184605663,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2025,20.7894542261483,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2026,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2027,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2028,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2029,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2030,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2031,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2032,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2033,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2034,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2035,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2036,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2037,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2038,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2039,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2040,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2041,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2042,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2043,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2044,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2045,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2046,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2047,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2048,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2049,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2050,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2051,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2052,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2053,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2054,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2055,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2056,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2057,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2058,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2059,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2060,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2061,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2062,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2063,1.49362413434526,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2064,14.6451264997115,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2065,43.656669829052,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2066,83.2696279206727,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2067,139.738302294598,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2068,221.609353062894,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2069,315.4916837076,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2070,424.690263629129,"Ambitious-Baseline-Baseline-Baseline-Baseline","Australia","(1) Reference"
"demand_unmet",2022,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2023,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2024,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2025,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2026,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2027,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2028,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2029,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2030,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2031,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2032,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2033,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2034,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2035,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2036,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2037,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2038,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2039,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2040,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2041,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2042,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2043,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2044,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2045,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2046,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2047,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2048,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2049,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2050,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2051,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2052,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2053,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2054,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2055,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2056,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2057,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2058,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2059,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2060,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2061,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2062,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2063,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2064,6.55126396511059,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2065,23.4973622364916,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2066,56.3033712377643,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2067,101.82404587183,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2068,158.820897120395,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2069,228.184999948289,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2070,329.713884762359,"Ambitious-Baseline-Baseline-Baseline-Baseline","Bolivia","(1) Reference"
"demand_unmet",2022,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2023,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2024,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2025,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2026,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2027,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2028,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2029,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2030,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2031,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2032,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2033,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2034,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2035,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2036,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2037,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2038,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2039,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2040,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2041,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2042,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2043,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2044,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2045,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2046,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2047,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2048,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2049,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2050,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2051,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2052,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2053,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2054,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2055,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2056,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2057,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2058,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2059,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2060,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2061,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2062,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2063,1.51412712319267,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2064,13.1825245568652,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2065,35.2457562968079,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2066,67.9104027990303,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2067,111.579396323413,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2068,166.724566462295,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2069,233.881016477587,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2070,330.210829665526,"Ambitious-Baseline-Baseline-Baseline-Baseline","Canada","(1) Reference"
"demand_unmet",2022,5.08502682811415,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2023,2.48982715418715,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2024,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2025,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2026,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2027,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2028,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2029,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2030,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2031,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2032,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2033,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2034,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2035,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2036,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2037,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2038,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2039,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2040,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2041,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2042,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2043,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2044,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2045,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2046,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2047,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2048,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2049,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2050,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2051,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2052,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2053,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2054,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2055,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2056,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2057,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2058,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2059,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2060,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2061,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2062,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2063,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2064,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2065,10.3948343062712,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2066,34.6650206238274,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2067,73.6344312927837,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2068,124.08001857624,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2069,186.536885736106,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2070,752.423173262461,"Ambitious-Baseline-Baseline-Baseline-Baseline","Chile","(1) Reference"
"demand_unmet",2022,11.6750268281142,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2023,18.6798271541871,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2024,12.8057498702695,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2025,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2026,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2027,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2028,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2029,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2030,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2031,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2032,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2033,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
"demand_unmet",2034,0,"Ambitious-Baseline-Baseline-Baseline-Baseline","Lithium Triangle","(1) Reference"
