"t","Scenario","Demand"
2024,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",179.777677365716
2024,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",179.599583029475
2024,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",179.599583029475
2024,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",179.599583029475
2024,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",179.599583029475
2024,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",179.599583029475
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",189.289170200031
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",189.451760455856
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",189.270037257274
2024,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",189.270037257274
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",174.048164074584
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",174.204175450392
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",174.029538933784
2024,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",174.029538933784
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",239.007884577457
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",238.822566634747
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",238.802484581306
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",238.802484581306
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",239.264918182985
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",238.802484581306
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",238.802484581306
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",238.802484581306
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",238.802484581306
2025,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",238.802484581306
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",259.611601992553
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",259.418584952225
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",259.39777809174
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",259.39777809174
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",259.87948449453
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",259.39777809174
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",259.39777809174
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",259.39777809174
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",259.39777809174
2025,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",259.39777809174
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",227.220229245292
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",227.042602567919
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",227.023088187969
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",227.023088187969
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",227.466181707949
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",227.023088187969
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",227.023088187969
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",227.023088187969
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",227.023088187969
2025,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",227.023088187969
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",299.176773102677
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",298.784537338685
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",298.578104763253
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",298.570732721697
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",299.56900886667
2026,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",298.570732721697
