"t","Region","Scenario","Demand"
2034,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",30599.2684598348
2034,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",30601.4488278789
2034,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",28683.6930075896
2034,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",30599.2684598348
2034,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",46371.0742053958
2034,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",26989.0615840234
2034,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",25850.7566156468
2034,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",30580.7989271953
2034,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",30285.2804786307
2034,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",30521.5517386348
2034,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",33795.0580129947
2034,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",17418.9272575161
2034,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",17419.3499380751
2034,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",16632.3082688506
2034,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",17418.9272575161
2034,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",22134.6477251432
2034,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",13417.4799720248
2034,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",13003.0293041193
2034,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",17347.6173860698
2034,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",17304.4088703274
2034,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",17201.6793639537
2034,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",18469.6172435674
2034,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",49507.9322088312
2034,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",49469.3605064804
2034,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",46940.5234774015
2034,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",49507.9322088312
2034,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",59941.2194357485
2034,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",34841.6519551672
2034,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",33575.8980729096
2034,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",49303.3371920337
2034,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",49500.9604777317
2034,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",48234.6079080334
2034,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",54095.9696259932
2034,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",22566.1268320415
2034,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22566.694718076
2034,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",21223.1939642317
2034,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",22566.1268320415
2034,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",29747.2235835097
2034,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",15558.336489631
2034,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14932.0151728267
2034,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",22554.3389058971
2034,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",22375.8320446902
2034,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",22516.130757533
2034,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",24563.2942156225
2034,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",29442.8682435126
2034,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",29428.5248162823
2034,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",27504.5839636514
2034,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",29442.8682435126
2034,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",37855.8923891196
2034,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",21210.0266193398
2034,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",20276.9609100755
2034,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",29405.0165495632
2034,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",29242.0838526303
2034,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",28945.5360974565
2034,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",31870.1646897659
2034,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",55510.0912295824
2034,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",55465.1017870913
2034,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",51394.4064377443
2034,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",55510.0912295824
2034,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",74157.4178684406
2034,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",41314.4690061761
2034,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",39320.9959830822
2034,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",54432.8760897483
2034,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",55500.3912533604
2034,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",53596.3229739851
2034,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",57791.2626875102
2034,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",19262.0875512264
2034,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",19209.3298221872
2034,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17506.2266844621
2034,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",19262.0875512264
2034,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",24044.8646741624
2034,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",14001.4465389779
2034,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",13099.1389995236
2034,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",19251.2908749786
2034,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",19077.8640613092
2034,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",19041.3730937462
2034,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",21094.350954384
2034,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",28112.9222223881
2034,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",28117.4062600604
2034,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",25790.2012445776
2034,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",28112.9222223881
2034,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",35541.0125358682
2034,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",21227.8136977888
2034,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",19901.8348065092
2034,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",28082.1781479784
2034,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",28053.741936216
2034,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",27974.2234058594
2034,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",31281.491171378
2034,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",168544.321853553
2034,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",168183.306948565
2034,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",156277.860156434
2034,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",156193.029682329
2034,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",191754.946497689
2034,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",113243.889861455
2034,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",106903.858787801
2034,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",167450.711752267
2034,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",166748.279598754
2034,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",164009.432873904
2034,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",184728.716331576
2035,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",54604.2375063243
2035,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",54606.6166685654
2035,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",50890.0551799385
2035,"ASEAN","Ambitious-Baseline-Baseline-Baseline-USA Recycling",54604.2375063243
2035,"ASEAN","Ambitious-Baseline-High Capacity-Baseline-Baseline",81529.1753519522
2035,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Baseline",42336.0065557625
2035,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",40459.7528824773
2035,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",53649.3245230484
2035,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",54737.939989635
2035,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",51463.0849041405
2035,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",57373.7058472404
2035,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",34308.7827476442
2035,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",34310.0452541694
2035,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",32240.5395095171
2035,"Africa","Ambitious-Baseline-Baseline-Baseline-USA Recycling",34308.7827476442
2035,"Africa","Ambitious-Baseline-High Capacity-Baseline-Baseline",48655.8779865652
2035,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Baseline",26115.44099041
2035,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",25082.7234215379
2035,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",34228.7365020177
2035,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",33839.3314738822
2035,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",34025.199648207
2035,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",37692.4443013621
2035,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",12358.8707318624
2035,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",12360.0856044952
2035,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",11535.3109295694
2035,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",12358.8707318624
2035,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",15704.0045644012
2035,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",9039.70840112993
2035,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",8594.31719004986
2035,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",12277.1456695848
2035,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",12360.7458912138
2035,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",11943.7382963713
2035,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",13586.9322619409
2035,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",20264.7945226672
2035,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",20265.5889593616
2035,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",19109.9939738857
2035,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",20264.7945226672
2035,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",29067.2917133333
2035,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",15673.2024959352
2035,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",15073.2189652556
2035,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",19896.3386715377
2035,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",20283.8390783799
2035,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",19218.9517041788
2035,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",22022.3747209336
2035,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",20493.1700496502
2035,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",20495.7331354683
2035,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",18873.2145943779
2035,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",20493.1700496502
2035,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",25444.6583720408
2035,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",13610.4399937619
2035,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",12756.8878861201
2035,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",20344.3110641866
2035,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",20264.4255993056
2035,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",19987.7092947211
2035,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",22930.7208501076
2035,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",274622.63156399
2035,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",274264.501939626
2035,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",274980.761188354
2035,"China","Ambitious-Baseline-Baseline-Baseline-USA Recycling",274622.63156399
2035,"China","Ambitious-Baseline-High Capacity-Baseline-Baseline",432767.423802843
2035,"China","Ambitious-Baseline-Low Capacity-Baseline-Baseline",219709.690910148
2035,"China","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",219938.766587399
2035,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",269637.367948514
2035,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",276739.759664463
2035,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",250357.739015424
2035,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",291671.778833754
2035,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",7750.01102341438
2035,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",7720.39737048817
2035,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",6479.72055691298
2035,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",7750.01102341438
2035,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",9487.88666911347
2035,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",5670.0950496147
2035,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",4938.68778688133
2035,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",7741.17875838739
2035,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",7733.84320307842
2035,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",7656.00371858894
2035,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",8783.912235921
2035,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",148307.066522591
2035,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",148210.848667049
2035,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",148478.634984756
2035,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",148307.066522591
2035,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",210032.182817808
2035,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",116765.667122418
2035,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",116913.480163269
2035,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",148129.683025491
2035,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",147986.089336981
2035,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",146735.277573115
2035,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",169666.906968282
2035,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",50622.3069789264
2035,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",50628.4356054367
2035,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",44493.1334696798
2035,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",50622.3069789264
2035,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",90310.0544190953
2035,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",45226.1467179882
2035,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",42249.069016394
2035,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",50615.8514271785
2035,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",50310.3973730417
2035,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",50592.209438595
2035,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",53894.1472224737
2035,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",33177.0952725741
2035,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",33180.6373639341
2035,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",30695.2340549546
2035,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",33177.0952725741
2035,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",51676.2572467077
2035,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",28914.9689300978
2035,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",27454.5042062221
2035,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",33156.1689238
2035,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",32853.1733357754
2035,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",33077.9027569521
2035,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",37294.873150596
2035,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",19253.8243232282
2035,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",19254.5158697122
2035,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",18255.6937832692
2035,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",19253.8243232282
2035,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",24960.3011332738
2035,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",14422.486121231
2035,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",13907.5615463805
2035,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",19168.5939113819
2035,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",19121.4377051183
2035,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",18961.9776511675
2035,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",20672.5202784817
2035,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",55622.9830574668
2035,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",55563.3500146064
2035,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",52209.0991654863
2035,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",55622.9830574668
2035,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",68336.8762468854
2035,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",37690.8719014898
2035,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",36040.4896531674
2035,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",55383.2065440393
2035,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",55618.9298823879
2035,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",53950.5010966294
2035,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",61804.3055676716
2035,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",26568.207416409
2035,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",26569.1133765881
2035,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24725.9544508758
2035,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",26568.207416409
2035,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",35823.591646326
2035,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",17537.0781166473
2035,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",16711.0065277503
2035,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",26553.6340298503
2035,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",26354.7097895807
2035,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",26498.387192373
2035,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",29388.8418646565
2035,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",33954.9364248491
2035,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",33933.0120626575
2035,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",31319.4990322222
2035,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",33954.9364248491
2035,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",44287.7280442849
2035,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",23497.1574021823
2035,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",22257.4968535437
2035,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",33907.9983804169
2035,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",33736.1867191087
2035,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",33305.2451567897
2035,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",37399.5668978081
2035,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",64394.541799997
2035,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",64325.6090918455
2035,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",59096.5956553917
2035,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",64394.541799997
2035,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",87892.3835845008
2035,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",46636.7577644784
2035,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",44146.6773069264
2035,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",63120.612160844
2035,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",64391.5228683752
2035,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",61757.0471989274
2035,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",67553.7167106871
2035,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",20611.7268818413
2035,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",20535.8588780126
2035,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",18331.5995601858
2035,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",20611.7268818413
2035,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",26171.3600887597
2035,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",14570.0967202583
2035,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",13416.2061011306
2035,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",20599.8092615142
2035,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",20424.9768179706
2035,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",20332.7263742599
2035,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",22901.0464193533
2035,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",29205.6207646761
2035,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",29212.2419481488
2035,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",26269.4811689022
2035,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",29205.6207646761
2035,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",37534.9131471773
2035,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",21527.3691608584
2035,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",19861.4300511966
2035,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",29172.6122391045
2035,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",29145.6018200948
2035,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",29039.1901944784
2035,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",33084.4057772304
2035,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",182992.228735326
2035,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",182503.527456293
2035,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",167528.719733909
2035,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",167429.922518784
2035,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",210999.042748231
2035,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",117282.062182309
2035,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",109430.257637546
2035,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",181720.544290693
2035,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",181036.937166009
2035,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",177204.466875279
2035,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",203772.227770757
2036,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",60844.4259382388
2036,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",60847.9819176608
2036,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",55921.6524124122
